delta,theta,alpha,beta,gamma,f1,f2,f3,f4,beta_alpha,gamma_power,theta_alpha,stress_index,engagement_index,is_focus,is_memory,is_relaxed,is_stressed,is_engaged,score,eye_label,score_label
10672262.613614999,18060528.058760002,19154222.8697,18412585.820866667,7367606.738346667,4290.622142857143,190.61678258367235,4615.38,3990.77,0.9612807549604382,7367606.738346667,0.9429005907271211,1.3459273568333376,0.4947657947855601,0,0,1,1,0,2,0,0
10679546.546669997,18073987.696074996,19172961.502575,18415915.259533335,7368938.769813335,4291.793571428571,191.1292959381589,4621.03,3990.26,0.9605149030867793,7368938.769813335,0.9426810612250305,1.344855046304783,0.49442748079352283,0,0,1,1,0,2,0,0
10705178.75973,18112113.666255005,19192709.933075,18509424.41306667,7406348.945226668,4298.572142857142,190.32492255458342,4622.05,4000.0,0.964398695004931,7406348.945226668,0.9436975669100937,1.350292556322704,0.4961670536728822,0,0,1,1,0,2,0,0
10700318.118149998,18102225.75221,19175674.64005,18518316.701783333,7409906.423713333,4298.167857142857,190.5997859082357,4615.38,3995.9,0.9657191754341364,7409906.423713333,0.9440202804860405,1.3521413776672062,0.4967639407510137,0,0,1,1,0,2,0,0
10691285.174324999,18088181.621115,19165673.610075,18478892.992683332,7394134.172073333,4295.347857142858,191.06877928336894,4616.92,3988.72,0.964166111175367,7394134.172073333,0.9437801138179391,1.349967013481561,0.4960263274232026,0,0,1,1,0,2,0,0
10708835.002845,18114003.559245,19177784.443925,18493992.538250003,7400175.066300002,4297.507857142857,190.3555707908819,4616.41,3994.36,0.9643445827814293,7400175.066300002,0.9445305641122732,1.3502168449260687,0.4959266779237676,0,0,1,1,0,2,0,0
10721084.177520001,18132766.946440004,19189940.2154,18519388.948466662,7410335.373386665,4299.852857142857,190.43273392192725,4617.44,3996.41,0.9650571466399785,7410335.373386665,0.944910028009751,1.3512144400034805,0.4961962932689142,0,0,1,1,0,2,0,0
10702375.685565,18112184.835115,19211752.938474998,18497050.168716665,7401398.322486666,4298.387857142857,191.3391934377485,4621.03,3991.79,0.9627986695410822,7401398.322486666,0.9427658628089655,1.3480523393227524,0.4955814223279645,0,0,1,1,0,2,0,0
10696640.9193,18101612.801395,19197124.544974998,18489921.592166666,7398546.482866666,4297.253571428571,190.7750348150236,4621.54,3997.44,0.9631609957443127,7398546.482866666,0.9429335502296515,1.348559676965189,0.4957251346194875,0,0,1,1,0,2,0,0
10725139.574205,18132106.300535,19159601.007975,18527879.5063,7413732.31452,4299.558571428571,188.9362773097678,4618.97,4006.67,0.9670284625753417,7413732.31452,0.9463718108214644,1.3539745326648867,0.49683645087687955,0,0,1,1,0,2,0,0
10747938.317595,18167884.37469,19186499.75615,18547112.25195,7421426.693779999,4302.672857142857,188.9222506909189,4616.41,4006.15,0.9666751355209531,7421426.693779999,0.9469097858177888,1.3534797527310707,0.4965176828236581,0,0,1,1,0,2,0,0
10728473.844225,18146858.393275,19211133.004875004,18491019.119316667,7398985.494726667,4299.562142857142,190.21059998172584,4621.03,3997.44,0.9625158034470657,7398985.494726667,0.9446011533348462,1.347656309884074,0.49496823644088805,0,0,1,1,0,2,0,0
10690703.675309999,18090104.562625,19179164.977725,18422094.1883,7371410.701319999,4292.930714285713,191.0544479036683,4617.44,3989.23,0.9605263946420382,7371410.701319999,0.9432164843273524,1.3448711098515322,0.49429716266251517,0,0,1,1,0,2,0,0
10694512.649744997,18091706.314809997,19161780.57575,18464132.141633336,7388228.804653334,4294.687857142858,190.4605484150223,4613.85,3989.74,0.9635916698158766,7388228.804653334,0.9441558023947332,1.349162769299348,0.4956350044728735,0,0,1,1,0,2,0,0
10726405.18509,18141631.167855002,19198787.938675,18524381.930100005,7412332.926040002,4300.733571428572,189.4506536054458,4617.44,3993.85,0.964872469515776,7412332.926040002,0.944936275446256,1.3509558488268125,0.49609464417768173,0,0,1,1,0,2,0,0
10725844.227735,18148716.522820003,19237954.4292,18496980.47171667,7401370.443686668,4300.621428571428,189.8313773498223,4622.56,3991.28,0.9614837450514168,7401370.443686668,0.9433807835240706,1.3462112622583522,0.4947479944243814,0,0,1,1,0,2,0,0
10711585.52691,18136479.790175,19271828.771475,18459045.50993333,7386193.845973332,4299.010714285714,191.09732436133478,4626.67,3989.23,0.9578253174008241,7386193.845973332,0.9410876365308198,1.3410890923937582,0.49344774515831924,0,0,1,1,0,2,0,0
10734482.196615,18172911.303655,19301341.874174997,18488755.974716663,7398080.132886666,4302.747857142857,190.894563088729,4631.79,3996.92,0.957900030746229,7398080.132886666,0.9415361596164064,1.3411935955726644,0.4933722331164223,0,0,1,1,0,2,0,0
10747433.228445,18182571.555955,19263302.923475,18508608.3283,7406022.40932,4303.2242857142855,190.1253300443942,4625.13,3998.46,0.96082216024043,7406022.40932,0.9438968814530803,1.3452849098914441,0.49427630107735276,0,0,1,1,0,2,0,0
10722188.575155001,18129803.080615003,19167758.235375002,18467234.538166665,7389469.969266666,4296.63,189.22517606582602,4614.87,3989.74,0.9634530189390406,7389469.969266666,0.9458489019939041,1.3489686268951482,0.4951324935619585,0,0,1,1,0,2,0,0
10711605.570419999,18105211.34473,19115352.92085,18473460.33746667,7391960.750986668,4294.652857142857,188.2766247318242,4611.28,3988.21,0.9664200506241161,7391960.750986668,0.9471554838509344,1.3531228638859905,0.4963240268377566,0,0,1,1,0,2,0,0
10738745.438384999,18152385.38278,19170290.658,18547830.468250003,7421713.982300001,4301.648571428571,189.2193829491933,4617.44,3997.44,0.9675299555517588,7421713.982300001,0.9469019383492675,1.3546766146558784,0.4969587509744352,0,0,1,1,0,2,0,0
10748658.991605,18177145.65257,19228001.65215,18557148.952850003,7425441.990140001,4304.505714285714,190.83551555179235,4623.08,3998.97,0.9651106385657112,7425441.990140001,0.9453476227747546,1.3512891985883193,0.49611217412604225,0,0,1,1,0,2,0,0
10724301.40584,18137712.250365004,19193218.546225,18496681.18835,7401250.68034,4299.01,190.3917576247158,4618.46,3991.28,0.9637091946721483,7401250.68034,0.9450062899393942,1.3493272014965079,0.4954787034144642,0,0,1,1,0,2,0,0
10706520.836460002,18111619.932140004,19181294.0843,18485926.5752,7396948.118079999,4297.144285714286,189.21929706462979,4617.44,3991.28,0.9637476227597112,7396948.118079999,0.9442334731191847,1.349381046947397,0.49569541728625094,0,0,1,1,0,2,0,0
10714919.929154998,18135025.20637,19242326.50415,18507228.04555,7405470.19322,4300.697142857142,189.2713497083173,4621.54,3994.36,0.961797838819416,7405470.19322,0.9424549158573872,1.3466510005003842,0.4951455145587689,0,0,1,1,0,2,0,0
10725591.423990002,18148379.298655003,19237953.666675,18477668.078383334,7393644.154353335,4299.67,189.2648256129112,4623.59,3991.79,0.9604799137441716,7393644.154353335,0.9433632918085068,1.344805829195388,0.49423590421446245,0,0,1,1,0,2,0,0
10707062.75385,18106600.79129,19152585.59745,18456984.947016664,7385369.465806666,4294.762142857143,189.5340788873966,4616.92,3990.26,0.9636811099527517,7385369.465806666,0.9453867572689398,1.3492880259604567,0.49536736402258114,0,0,1,1,0,2,0,0
10691059.706355002,18078413.60745,19118336.661549997,18485469.369983334,7396765.234993334,4294.175714285714,189.10755245605168,4609.74,3994.36,0.9668973665036235,7396765.234993334,0.9456059869375357,1.3537911306389216,0.4969646336386742,0,0,1,1,0,2,0,0
10707559.268685,18099867.419945,19115608.641824998,18510947.955433335,7406958.464173334,4296.337142857143,187.59205863592754,4609.74,3996.92,0.9683682221308072,7406958.464173334,0.9468632550020669,1.3558504416593293,0.49739919824506584,0,0,1,1,0,2,0,0
10715508.476850001,18102899.144690003,19077772.54445,18508860.994883332,7406123.526953333,4295.422142857143,187.43759556482377,4610.26,3995.9,0.9701793514813059,7406123.526953333,0.9489000407416772,1.3583862823322292,0.4978086773050158,0,0,1,1,0,2,0,0
10699438.03827,18087556.81208,19108197.1386,18500254.324133333,7402680.241653333,4295.054285714286,188.79750674482233,4611.28,3993.33,0.968184187652139,7402680.241653333,0.9465862572424912,1.3555928054279611,0.4973754356119086,0,0,1,1,0,2,0,0
10689806.99421,18090127.514925003,19185257.613225,18482979.73491667,7395769.174966668,4296.152857142857,190.35260827619615,4615.9,3987.69,0.9633949205964691,7395769.174966668,0.9429181447349431,1.3488872253684492,0.4958494639659138,0,0,1,1,0,2,0,0
10690640.398230001,18089579.687885,19176962.451224998,18443485.700249996,7379968.793099999,4293.92,191.08981900816016,4616.92,3985.13,0.9617521934017705,7379968.793099999,0.9432974452493921,1.3465873210644517,0.4949073523216332,0,0,1,1,0,2,0,0
10712638.228050001,18109881.081570003,19131817.220850002,18450122.30186667,7382623.894746669,4293.992857142857,190.55289495977485,4616.92,3987.69,0.9643685222833208,7382623.894746669,0.9465844709112509,1.3502505223842125,0.49541570720117417,0,0,1,1,0,2,0,0
10727915.931404999,18132781.57993,19144468.35695,18505870.632833336,7404927.125133335,4298.094999999999,189.33114624721873,4615.38,3992.31,0.9666432249665581,7404927.125133335,0.9471551385936673,1.3534352208093021,0.4964387304366082,0,0,1,1,0,2,0,0
10682419.401224999,18073682.432575002,19152282.821375,18470859.267416667,7390920.167966668,4294.066428571428,189.79788680921848,4614.87,3990.77,0.9644207659047939,7390920.167966668,0.9436829333160659,1.3503235972747236,0.49618214440943886,0,0,1,1,0,2,0,0
10646335.41543,18017666.732580002,19112764.226699997,18396399.492316667,7361131.079926667,4286.996428571429,190.5417083553077,4613.33,3985.13,0.9625190408939619,7361131.079926667,0.9427033431097782,1.3476611894923831,0.49545343312850415,0,0,1,1,0,2,0,0
10678790.130615,18055795.061925,19087041.105525,18429963.413116664,7374559.0062466655,4289.670714285715,189.36574341221592,4614.36,3988.21,0.9655746698099216,7374559.0062466655,0.9459714034302344,1.3519393748197313,0.4961916028713824,0,0,1,1,0,2,0,0
10710539.62545,18099621.284915004,19094508.921575,18484386.46435,7396332.02274,4294.432857142857,188.5664097275838,4615.9,3995.9,0.9680472297176188,7396332.02274,0.9478966628182403,1.3554011047566596,0.4969705263096639,0,0,1,1,0,2,0,0
10694363.180835,18085462.140655,19131556.164375,18436066.053700004,7377000.421480002,4292.307142857143,189.69279636253114,4613.33,3989.23,0.9636469660543854,7377000.421480002,0.9453210175516782,1.3492402945895925,0.49536655254319,0,0,1,1,0,2,0,0
10668387.337875,18053189.31275,19143364.31125,18363440.012983333,7347944.876193334,4287.5828571428565,190.77754047313755,4612.31,3974.87,0.95925876530442,7347944.876193334,0.9430520685509663,1.343096462624675,0.49368659792003855,0,0,1,1,0,2,0,0
10667091.2877,18044715.140525002,19109633.784625,18368568.601716667,7349996.723686667,4286.667142857143,190.2396901065514,4609.74,3977.44,0.9612203357080799,7349996.723686667,0.9442732050177884,1.345842919611276,0.49438542547794123,0,0,1,1,0,2,0,0
10688550.259335,18071353.26511,19099764.59665,18436993.50945,7377371.50678,4290.988571428572,189.3334719429166,4612.82,3987.18,0.9652995154025505,7377371.50678,0.9461558111705041,1.3515540930151755,0.49600320275588655,0,0,1,1,0,2,0,0
10699636.72257,18091342.932305,19125803.177725,18474495.67715,7392374.937860001,4294.322857142858,189.76960434878356,4612.82,3987.69,0.9659461359858333,7392374.937860001,0.9459128468588586,1.3524593124086253,0.4963974298977922,0,0,1,1,0,2,0,0
10690052.282684999,18082491.706354998,19145443.313874997,18433105.196983334,7375815.821793334,4292.307857142857,191.37198041579984,4614.36,3986.15,0.9627933338907654,7375815.821793334,0.9444801778629693,1.3480450985468275,0.4951417581170195,0,0,1,1,0,2,0,0
10705720.916415,18108397.745150004,19170515.94965,18427794.276366666,7373691.094546666,4293.7364285714275,191.58865540553816,4617.44,3991.79,0.9612570848257292,7373691.094546666,0.9445962640082031,1.345894155310048,0.494322190481013,0,0,1,1,0,2,0,0
10729712.912355,18145331.90627,19195240.115650002,18467229.623333335,7389468.003333335,4297.9121428571425,190.31451229022267,4616.92,3993.33,0.9620733844467996,7389468.003333335,0.945303720971693,1.3470369461846008,0.4945620440011481,0,0,1,1,0,2,0,0
10708923.0621,18111986.49407,19167112.056349996,18446960.647916663,7381358.978166665,4294.799285714286,190.64174758147377,4614.36,3984.62,0.9624277561315916,7381358.978166665,0.9449512498711886,1.3475331886279214,0.49483387112933125,0,0,1,1,0,2,0,0
10673347.937595,18052967.580700003,19109184.9862,18390674.292533334,7358840.4870133335,4288.059285714286,191.2560901164526,4611.28,3974.87,0.9623997206481327,7358840.4870133335,0.9447272394786221,1.347494139501017,0.4948764541942398,0,0,1,1,0,2,0,0
10653996.18411,18028715.964535,19116938.595275,18352668.227183335,7343635.445873334,4285.387142857143,190.26362787415974,4613.85,3970.26,0.9600212992115001,7343635.445873334,0.9430754759546119,1.3441641581359949,0.49407308727410715,0,0,1,1,0,2,0,0
10670257.926945,18062937.050025,19179632.403825,18385794.17805,7356888.132220001,4290.036428571429,190.22011898276244,4618.46,3973.33,0.9586103524268984,7356888.132220001,0.9417770200028319,1.3421885137451743,0.4936768447416791,0,0,1,1,0,2,0,0
10713016.360364998,18122370.282684997,19191742.344325,18469751.610216666,7390476.8490866665,4296.9235714285705,191.95565074133827,4617.44,3980.0,0.962380136146274,7390476.8490866665,0.9442795738680205,1.3474664256811921,0.49498032540231857,0,0,1,1,0,2,0,0
10713100.46766,18116674.345205,19162701.941625,18457128.975066666,7385426.820026667,4295.237857142857,194.07213482835886,4617.95,3976.41,0.9631798809630986,7385426.820026667,0.9454133556109448,1.3485862209732065,0.4951029446698838,0,0,1,1,0,2,0,0
10675118.202329999,18068114.24374,19173116.536500003,18391898.686266664,7359330.140506666,4290.182857142857,194.9263006672951,4613.33,3965.64,0.9592545192771824,7359330.140506666,0.9423671007967148,1.343090403573628,0.493858508457911,0,0,1,1,0,2,0,0
10676279.636775,18073064.242065,19190123.631825,18408463.4036,7365957.20744,4291.685714285714,193.93385185655026,4612.82,3966.67,0.9592675772588746,7365957.20744,0.9417898805035105,1.3431086274136466,0.49401203852712133,0,0,1,1,0,2,0,0
10706581.193579998,18107662.11085,19161102.597050004,18426272.440199997,7373082.104079999,4293.334285714286,192.94391156552226,4612.31,3974.87,0.961649902288812,7373082.104079999,0.9450219275813944,1.3464441523448998,0.49441596963619283,0,0,1,1,0,2,0,0
10696930.698464999,18088219.98971,19128228.62545,18389272.66203333,7358279.626813333,4289.852142857143,193.054783312131,4617.44,3978.97,0.9613683013787041,7358279.626813333,0.9456296421322976,1.3460500077141668,0.4941168044320603,0,0,1,1,0,2,0,0
10677521.302649999,18058862.528415002,19110837.291075,18380233.964333333,7354663.535733334,4287.803571428572,191.72073461183592,4617.44,3980.51,0.9617702084102916,7354663.535733334,0.9449540202431514,1.3466127678290603,0.49449508749315024,0,0,1,1,0,2,0,0
10678773.03519,18057479.35263,19095576.52855,18403683.02078333,7364044.799313333,4288.572142857142,190.92072600122995,4609.74,3977.44,0.9637668175803348,7364044.799313333,0.945636772245715,1.3494082140735428,0.495347760346822,0,0,1,1,0,2,0,0
10670352.921855,18045098.837320004,19089808.0409,18390267.464533333,7358677.601813334,4287.180714285714,192.29152334278749,4606.67,3968.21,0.963355284931684,7358677.601813334,0.9452739806842141,1.3488320579849777,0.4952285870768916,0,0,1,1,0,2,0,0
10663153.442849997,18036465.383355,19094637.297775,18373111.934133336,7351814.207653335,4286.079285714286,192.4005136043147,4608.21,3967.69,0.96221319355845,7351814.207653335,0.9445827696059853,1.3472330341033982,0.4948172989074748,0,0,1,1,0,2,0,0
10683803.56269,18067558.86443,19112437.237549998,18389299.754116666,7358290.516646666,4288.680714285713,191.22776103993615,4609.74,3975.38,0.9621640362008068,7358290.516646666,0.9453299252139292,1.3471641502725762,0.49460198176666453,0,0,1,1,0,2,0,0
10679286.61602,18060959.813315,19109554.959775,18383611.308616668,7356014.780446668,4288.058571428572,191.02793916287823,4612.82,3978.46,0.962011483119969,7356014.780446668,0.9451271812102269,1.3469505775117776,0.49457510666290766,0,0,1,1,0,2,0,0
10641789.859770002,18010030.780470002,19104888.170549996,18361226.616266664,7347059.364506667,4284.688571428572,191.3097626086753,4614.36,3974.36,0.9610748020273346,7347059.364506667,0.9426922900407946,1.3456391762816526,0.49471283072171607,0,0,1,1,0,2,0,0
10648956.284820002,18026647.506625004,19140195.634324998,18388097.3123,7357809.48892,4287.582142857143,191.86294688726457,4614.36,3969.74,0.9607058184568822,7357809.48892,0.9418214866255622,1.3451224477061945,0.4947446637468037,0,0,1,1,0,2,0,0
10672244.36466,18058514.97655,19144279.118350003,18413213.94645,7367857.88758,4290.256428571429,192.07379458379097,4614.87,3972.31,0.961812864961824,7367857.88758,0.943285190573709,1.3466723753164052,0.49494169441896047,0,0,1,1,0,2,0,0
10646302.255785001,18012491.187030002,19087107.563249998,18381175.4434,7355040.27936,4285.310714285714,192.05661994259785,4616.41,3974.87,0.9630152385576666,7355040.27936,0.9436993597557973,1.3483559851839855,0.49545483138846014,0,0,1,1,0,2,0,0
10639215.043005,17999682.327295005,19070311.349775,18362311.48925,7347493.364700001,4283.406428571428,192.21003554917814,4615.9,3972.82,0.9628742369466183,7347493.364700001,0.9438588598348411,1.348158631623599,0.49534164071378534,0,0,1,1,0,2,0,0
10664357.251920002,18042241.06957,19115490.335049998,18368694.6395,7350047.0358,4286.631428571429,192.152864773899,4615.9,3970.77,0.9609324332014837,7350047.0358,0.9438544736928334,1.345439809521443,0.4943438133904923,0,0,1,1,0,2,0,0
10664263.56675,18044834.873209998,19129083.92105,18355878.31918333,7344919.636673333,4286.447857142857,191.94545286090943,4618.97,3972.31,0.9595795802319222,7344919.636673333,0.9433193428229034,1.343545674321272,0.4937837848297328,0,0,1,1,0,2,0,0
